id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400277761,Detroit Pistons,Jason Maxiell,19,3-7,0-0,2-2,3,3,6,0,0,0,2,2,-26,8
400277761,Detroit Pistons,Greg Monroe,26,4-10,0-0,0-0,2,5,7,1,4,1,1,2,-31,8
400277761,Detroit Pistons,Tayshaun Prince,24,3-8,0-0,3-4,0,2,2,0,0,1,1,1,-40,9
400277761,Detroit Pistons,Brandon Knight,23,1-8,0-1,0-0,0,1,1,6,0,0,5,0,-30,2
400277761,Detroit Pistons,Rodney Stuckey,25,0-6,0-1,0-0,0,1,1,3,0,0,0,2,-23,0
400277761,Detroit Pistons,Jonas Jerebko,29,5-9,1-2,7-9,2,0,2,2,1,0,1,1,-3,18
400277761,Detroit Pistons,Kyle Singler,26,4-9,1-4,2-2,1,4,5,2,0,0,1,5,+6,11
400277761,Detroit Pistons,Andre Drummond,22,2-6,0-0,1-2,4,3,7,0,0,2,1,2,+2,5
400277761,Detroit Pistons,Will Bynum,25,4-11,0-1,2-2,1,0,1,5,0,0,2,2,+1,10
400277761,Detroit Pistons,Kim English,20,2-5,2-4,2-2,0,1,1,0,0,1,2,3,-1,8
400277761,Detroit Pistons,Charlie Villanueva,,,,,,,,,,,,,,
400277761,Detroit Pistons,Austin Daye,,,,,,,,,,,,,,
400277761,Detroit Pistons,Slava Kravtsov,,,,,,,,,,,,,,
400277782,Los Angeles Lakers,Pau Gasol,36,2-9,0-1,1-2,1,6,7,2,3,0,2,2,+2,5
400277782,Los Angeles Lakers,Metta World Peace,37,3-12,2-6,7-8,0,7,7,1,2,1,1,2,-3,15
400277782,Los Angeles Lakers,Dwight Howard,37,7-11,0-0,5-12,4,5,9,2,2,2,5,1,-11,19
400277782,Los Angeles Lakers,Steve Blake,36,2-10,2-8,0-0,1,3,4,1,0,0,0,2,+5,6
400277782,Los Angeles Lakers,Kobe Bryant,37,7-17,0-4,15-17,0,5,5,4,3,0,6,3,+4,29
400277782,Los Angeles Lakers,Antawn Jamison,14,1-2,0-0,0-0,0,0,0,0,0,0,0,1,-13,2
400277782,Los Angeles Lakers,Devin Ebanks,8,1-2,0-1,1-2,1,2,3,0,0,0,1,0,-6,3
400277782,Los Angeles Lakers,Jordan Hill,23,1-5,0-1,2-4,7,5,12,1,0,0,1,3,-9,4
400277782,Los Angeles Lakers,Darius Morris,12,1-6,0-2,1-1,1,0,1,0,0,0,2,0,-14,3
400277782,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400277782,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400277782,Los Angeles Lakers,Chris Duhon,,,,,,,,,,,,,,
400277782,Los Angeles Lakers,Jodie Meeks,,,,,,,,,,,,,,
400277814,Sacramento Kings,Jason Thompson,34,4-10,0-1,7-9,6,4,10,3,2,1,3,6,-14,15
400277814,Sacramento Kings,James Johnson,27,2-8,0-2,0-0,0,1,1,1,1,0,1,3,-17,4
400277814,Sacramento Kings,Travis Outlaw,26,5-9,1-2,0-0,0,3,3,2,0,2,1,4,0,11
400277814,Sacramento Kings,Tyreke Evans,26,4-9,0-1,1-2,0,4,4,4,2,0,1,0,-18,9
400277814,Sacramento Kings,Isaiah Thomas,23,6-11,1-3,0-0,1,1,2,1,0,0,0,1,-8,13
400277814,Sacramento Kings,John Salmons,23,3-9,1-3,2-2,0,2,2,2,1,1,2,2,+3,9
400277814,Sacramento Kings,Chuck Hayes,28,3-7,0-0,0-0,4,4,8,1,2,1,0,5,-2,6
400277814,Sacramento Kings,Jimmer Fredette,11,7-9,3-5,1-1,1,1,2,1,0,0,1,0,+5,18
400277814,Sacramento Kings,Aaron Brooks,18,1-4,1-3,0-0,0,3,3,2,1,0,1,1,+5,3
400277814,Sacramento Kings,Marcus Thornton,22,1-10,0-2,0-0,1,2,3,3,1,0,1,2,-14,2
400277814,Sacramento Kings,Francisco Garcia,3,0-4,0-1,0-0,1,0,1,0,0,0,0,0,-5,0
400277814,Sacramento Kings,Thomas Robinson,,,,,,,,,,,,,,
400277814,Sacramento Kings,DeMarcus Cousins,,,,,,,,,,,,,,
400277828,San Antonio Spurs,Tim Duncan,37,9-19,0-0,0-2,1,8,9,4,0,4,0,4,+9,18
400277828,San Antonio Spurs,Tiago Splitter,29,4-8,0-0,1-2,6,3,9,2,2,1,1,2,-9,9
400277828,San Antonio Spurs,Kawhi Leonard,26,3-6,1-2,0-0,0,4,4,2,1,0,2,2,+1,7
400277828,San Antonio Spurs,Tony Parker,34,8-18,0-0,3-3,1,3,4,7,0,0,1,2,-8,19
400277828,San Antonio Spurs,Danny Green,30,4-12,3-7,0-0,2,3,5,1,3,0,0,1,-5,11
400277828,San Antonio Spurs,Boris Diaw,15,1-2,1-1,0-0,0,1,1,0,1,0,0,1,-6,3
400277828,San Antonio Spurs,Stephen Jackson,23,2-7,2-4,0-0,0,1,1,0,2,0,0,2,+3,6
400277828,San Antonio Spurs,DeJuan Blair,13,2-4,0-0,2-2,0,2,2,2,2,0,1,1,+12,6
400277828,San Antonio Spurs,Patty Mills,6,1-3,0-0,0-0,0,0,0,0,1,0,0,0,+6,2
400277828,San Antonio Spurs,Gary Neal,8,0-3,0-2,0-0,1,1,2,1,1,0,1,0,+4,0
400277828,San Antonio Spurs,Manu Ginobili,19,1-8,0-4,1-2,0,1,1,3,0,0,2,2,+3,3
400277828,San Antonio Spurs,Matt Bonner,,,,,,,,,,,,,,
400277828,San Antonio Spurs,Nando de Colo,,,,,,,,,,,,,,
400277850,Phoenix Suns,Luis Scola,33,9-15,0-0,0-0,2,6,8,3,1,1,4,3,-1,18
400277850,Phoenix Suns,Michael Beasley,38,6-15,1-3,1-4,2,3,5,9,1,1,2,3,-19,14
400277850,Phoenix Suns,Marcin Gortat,28,3-8,0-0,0-0,4,4,8,1,1,2,2,2,-13,6
400277850,Phoenix Suns,Jared Dudley,31,5-12,1-4,0-0,0,2,2,1,1,0,3,3,-6,11
400277850,Phoenix Suns,Goran Dragic,36,9-17,3-6,1-3,1,1,2,7,2,0,0,4,-9,22
400277850,Phoenix Suns,Markieff Morris,12,2-5,0-1,0-0,1,1,2,2,0,0,0,5,-14,4
400277850,Phoenix Suns,Luke Zeller,3,1-2,0-0,0-0,0,1,1,0,0,0,0,0,+3,2
400277850,Phoenix Suns,Wesley Johnson,3,0-0,0-0,0-0,0,1,1,1,0,1,0,0,+3,0
400277850,Phoenix Suns,P.J. Tucker,10,1-2,0-0,0-1,0,3,3,0,0,0,0,0,+7,2
400277850,Phoenix Suns,Jermaine O'Neal,20,4-7,0-0,4-6,2,3,5,1,1,3,1,4,+1,12
400277850,Phoenix Suns,Kendall Marshall,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,+3,0
400277850,Phoenix Suns,Shannon Brown,15,3-6,0-0,1-1,0,1,1,0,0,0,1,0,-9,7
400277850,Phoenix Suns,Sebastian Telfair,9,2-2,0-0,0-0,0,0,0,2,1,0,2,1,-6,4
400277866,Houston Rockets,Patrick Patterson,27,7-13,0-1,0-0,2,6,8,1,1,0,0,2,-16,14
400277866,Houston Rockets,Chandler Parsons,29,8-10,4-5,4-5,0,1,1,3,1,0,1,4,-18,24
400277866,Houston Rockets,Omer Asik,27,4-6,0-0,0-4,2,7,9,2,1,0,2,3,-4,8
400277866,Houston Rockets,Jeremy Lin,31,2-9,0-1,1-1,0,1,1,10,1,0,3,2,-20,5
400277866,Houston Rockets,James Harden,38,7-18,3-7,3-5,0,2,2,7,1,0,5,2,-10,20
400277866,Houston Rockets,Greg Smith,8,2-2,0-0,2-2,3,2,5,1,0,0,0,0,-1,6
400277866,Houston Rockets,Terrence Jones,20,4-7,0-1,0-0,0,4,4,3,2,1,0,2,+5,8
400277866,Houston Rockets,Marcus Morris,25,5-12,2-6,0-0,3,5,8,1,0,0,1,1,0,12
400277866,Houston Rockets,Cole Aldrich,13,3-6,0-0,0-0,1,3,4,1,0,0,1,3,-6,6
400277866,Houston Rockets,Toney Douglas,17,2-5,0-1,1-1,0,0,0,1,0,0,2,3,+9,5
400277866,Houston Rockets,Daequan Cook,5,0-2,0-1,0-0,0,0,0,0,1,0,0,0,+6,0
400277866,Houston Rockets,Carlos Delfino,,,,,,,,,,,,,,
400277889,Los Angeles Lakers,Pau Gasol,37,3-10,1-1,1-4,1,8,9,4,1,2,3,3,-14,8
400277889,Los Angeles Lakers,Metta World Peace,37,4-10,2-5,3-4,1,5,6,1,0,1,1,3,-3,13
400277889,Los Angeles Lakers,Dwight Howard,41,2-4,0-0,3-4,1,8,9,3,2,1,2,4,-13,7
400277889,Los Angeles Lakers,Darius Morris,31,3-5,1-3,5-6,0,1,1,2,0,0,5,3,-12,12
400277889,Los Angeles Lakers,Kobe Bryant,39,11-20,5-9,11-13,0,3,3,3,2,0,7,3,+1,38
400277889,Los Angeles Lakers,Antawn Jamison,5,0-2,0-2,0-0,0,0,0,0,1,0,0,1,-10,0
400277889,Los Angeles Lakers,Robert Sacre,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400277889,Los Angeles Lakers,Jordan Hill,17,1-4,0-0,1-4,3,1,4,1,0,0,1,2,-3,3
400277889,Los Angeles Lakers,Chris Duhon,16,0-1,0-0,1-2,0,0,0,2,0,0,0,2,-9,1
400277889,Los Angeles Lakers,Jodie Meeks,16,5-9,3-6,2-2,0,1,1,0,0,0,1,1,-15,15
400277889,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400277889,Los Angeles Lakers,Devin Ebanks,,,,,,,,,,,,,,
400277889,Los Angeles Lakers,Darius Johnson-Odom,,,,,,,,,,,,,,
400277897,Los Angeles Lakers,Pau Gasol,27,3-8,0-0,0-0,1,3,4,1,0,0,3,4,-23,6
400277897,Los Angeles Lakers,Metta World Peace,40,5-9,2-5,4-4,1,2,3,3,2,0,2,4,-6,16
400277897,Los Angeles Lakers,Dwight Howard,39,2-7,0-0,3-6,3,1,4,3,1,4,5,5,+1,7
400277897,Los Angeles Lakers,Darius Morris,27,4-6,1-1,0-0,1,1,2,1,1,0,2,1,-10,9
400277897,Los Angeles Lakers,Kobe Bryant,37,7-23,3-8,13-14,0,3,3,4,1,0,2,4,-22,30
400277897,Los Angeles Lakers,Antawn Jamison,27,7-11,2-5,0-0,5,2,7,1,0,1,1,6,+10,16
400277897,Los Angeles Lakers,Jordan Hill,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-9,0
400277897,Los Angeles Lakers,Chris Duhon,26,3-5,2-3,0-0,0,2,2,3,1,0,2,2,+7,8
400277897,Los Angeles Lakers,Jodie Meeks,12,2-5,2-5,0-0,0,2,2,3,0,0,1,1,+12,6
400277897,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400277897,Los Angeles Lakers,Devin Ebanks,,,,,,,,,,,,,,
400277897,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400277897,Los Angeles Lakers,Darius Johnson-Odom,,,,,,,,,,,,,,
400277907,Los Angeles Lakers,Pau Gasol,28,4-7,0-0,5-8,1,8,9,3,0,1,2,3,+14,13
400277907,Los Angeles Lakers,Metta World Peace,31,7-10,5-7,0-0,1,5,6,3,1,0,2,3,+34,19
400277907,Los Angeles Lakers,Dwight Howard,32,5-11,0-0,5-9,1,6,7,2,5,2,2,4,+29,15
400277907,Los Angeles Lakers,Darius Morris,24,3-9,0-1,1-1,1,3,4,2,3,0,4,2,+24,7
400277907,Los Angeles Lakers,Kobe Bryant,33,6-11,1-2,6-8,1,2,3,5,1,0,6,3,+25,19
400277907,Los Angeles Lakers,Antawn Jamison,30,7-11,1-2,4-4,3,12,15,0,1,0,0,0,+15,19
400277907,Los Angeles Lakers,Earl Clark,4,0-0,0-0,1-2,0,1,1,0,0,1,0,2,-7,1
400277907,Los Angeles Lakers,Devin Ebanks,5,2-3,1-1,0-0,1,0,1,0,0,0,0,0,-5,5
400277907,Los Angeles Lakers,Robert Sacre,3,0-2,0-0,0-0,0,2,2,0,0,0,0,3,-4,0
400277907,Los Angeles Lakers,Jordan Hill,10,1-6,0-0,0-0,2,2,4,0,0,0,0,0,+8,2
400277907,Los Angeles Lakers,Chris Duhon,17,1-3,1-3,1-2,0,2,2,3,0,0,0,1,-3,4
400277907,Los Angeles Lakers,Darius Johnson-Odom,3,0-1,0-1,0-0,0,2,2,0,0,0,0,0,-3,0
400277907,Los Angeles Lakers,Jodie Meeks,20,4-8,3-5,0-0,0,5,5,3,0,0,3,2,+3,11
400277928,Indiana Pacers,David West,36,7-15,0-0,2-4,0,10,10,8,0,2,5,4,+6,16
400277928,Indiana Pacers,Paul George,33,5-13,2-6,0-2,1,8,9,2,2,0,2,4,+16,12
400277928,Indiana Pacers,Roy Hibbert,18,4-7,0-0,0-1,3,2,5,0,2,3,2,6,+1,8
400277928,Indiana Pacers,George Hill,36,7-13,1-4,4-5,1,4,5,5,1,0,4,3,+11,19
400277928,Indiana Pacers,Lance Stephenson,29,2-7,0-3,0-0,1,3,4,0,0,0,0,3,+9,4
400277928,Indiana Pacers,Tyler Hansbrough,12,0-2,0-0,3-4,1,3,4,1,1,0,0,1,-4,3
400277928,Indiana Pacers,Sam Young,18,0-4,0-1,0-0,0,4,4,1,1,0,1,3,-8,0
400277928,Indiana Pacers,Ian Mahinmi,30,2-5,0-0,7-10,2,4,6,0,1,1,1,4,+1,11
400277928,Indiana Pacers,D.J. Augustin,12,1-5,0-2,1-1,0,1,1,0,0,0,2,2,-9,3
400277928,Indiana Pacers,Gerald Green,16,1-8,1-3,0-0,1,1,2,0,1,0,0,2,-13,3
400277928,Indiana Pacers,Jeff Ayres,,,,,,,,,,,,,,
400277928,Indiana Pacers,Miles Plumlee,,,,,,,,,,,,,,
400277928,Indiana Pacers,Orlando Johnson,,,,,,,,,,,,,,
400277952,Denver Nuggets,Kenneth Faried,23,4-6,0-0,0-2,1,1,2,2,1,0,1,1,-20,8
400277952,Denver Nuggets,Danilo Gallinari,31,6-13,4-7,3-3,0,3,3,3,1,0,1,2,-2,19
400277952,Denver Nuggets,Kosta Koufos,9,3-6,0-1,0-0,0,4,4,0,1,0,1,3,+7,6
400277952,Denver Nuggets,Ty Lawson,36,3-11,0-4,3-5,1,2,3,5,0,0,5,2,-12,9
400277952,Denver Nuggets,Andre Iguodala,33,4-10,2-4,4-6,1,1,2,4,0,0,0,2,-12,14
400277952,Denver Nuggets,Timofey Mozgov,21,2-4,0-0,2-2,4,3,7,1,1,0,1,1,-16,6
400277952,Denver Nuggets,JaVale McGee,17,4-6,0-0,2-2,2,3,5,1,0,0,0,1,-10,10
400277952,Denver Nuggets,Andre Miller,26,5-8,0-1,0-0,0,3,3,4,1,1,2,3,-6,10
400277952,Denver Nuggets,Jordan Hamilton,20,6-14,0-3,1-1,3,5,8,1,1,0,2,2,-7,13
400277952,Denver Nuggets,Evan Fournier,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-3,0
400277952,Denver Nuggets,Corey Brewer,21,3-7,2-3,0-1,1,0,1,1,2,0,2,2,-14,8
400277952,Denver Nuggets,Anthony Randolph,,,,,,,,,,,,,,
400277952,Denver Nuggets,Julyan Stone,,,,,,,,,,,,,,
400277964,Orlando Magic,Glen Davis,36,8-15,0-0,7-8,0,12,12,2,1,2,3,3,+22,23
400277964,Orlando Magic,Maurice Harkless,22,1-1,0-0,0-0,0,1,1,1,1,1,1,2,-5,2
400277964,Orlando Magic,Nikola Vucevic,40,8-15,0-0,1-1,3,9,12,1,0,4,1,5,+15,17
400277964,Orlando Magic,Jameer Nelson,39,6-14,2-6,5-5,0,5,5,13,2,0,2,2,+19,19
400277964,Orlando Magic,Arron Afflalo,40,11-18,4-8,4-4,0,5,5,5,1,0,5,2,+15,30
400277964,Orlando Magic,Kyle O'Quinn,8,2-2,0-0,2-2,1,1,2,0,0,2,0,3,-5,6
400277964,Orlando Magic,Gustavo Ayon,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277964,Orlando Magic,Josh McRoberts,13,0-3,0-2,0-0,1,2,3,3,0,0,0,5,-12,0
400277964,Orlando Magic,DeQuan Jones,4,0-0,0-0,0-0,0,2,2,0,0,0,0,2,-5,0
400277964,Orlando Magic,J.J. Redick,30,6-15,2-7,0-0,0,2,2,7,0,1,0,4,+15,14
400277964,Orlando Magic,E'Twaun Moore,9,1-3,0-0,0-0,0,0,0,2,0,0,0,0,-9,2
400277964,Orlando Magic,Andrew Nicholson,,,,,,,,,,,,,,
400277964,Orlando Magic,Ish Smith,,,,,,,,,,,,,,
400277976,Los Angeles Lakers,Antawn Jamison,37,6-12,3-4,0-0,4,6,10,2,1,3,2,4,+2,15
400277976,Los Angeles Lakers,Metta World Peace,35,4-7,1-2,0-0,2,2,4,0,1,0,2,4,+1,9
400277976,Los Angeles Lakers,Dwight Howard,34,4-9,0-0,8-16,2,10,12,1,1,4,4,4,+9,16
400277976,Los Angeles Lakers,Chris Duhon,38,2-4,0-1,2-3,2,3,5,7,1,0,3,2,+7,6
400277976,Los Angeles Lakers,Kobe Bryant,35,14-31,2-9,9-12,1,5,6,2,2,0,3,4,-4,39
400277976,Los Angeles Lakers,Earl Clark,11,2-2,0-0,0-0,0,3,3,0,0,1,1,1,-4,4
400277976,Los Angeles Lakers,Jordan Hill,14,4-8,0-0,1-1,3,6,9,0,0,3,1,3,-11,9
400277976,Los Angeles Lakers,Darius Morris,10,0-2,0-0,0-0,1,2,3,2,0,0,0,1,-9,0
400277976,Los Angeles Lakers,Jodie Meeks,26,2-8,1-5,2-2,0,1,1,2,1,0,2,2,-1,7
400277976,Los Angeles Lakers,Pau Gasol,,,,,,,,,,,,,,
400277976,Los Angeles Lakers,Devin Ebanks,,,,,,,,,,,,,,
400277976,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400277983,Los Angeles Lakers,Antawn Jamison,26,6-12,3-6,0-0,1,3,4,0,1,0,0,3,+15,15
400277983,Los Angeles Lakers,Metta World Peace,35,4-12,3-7,0-0,3,6,9,1,2,0,2,4,+18,11
400277983,Los Angeles Lakers,Dwight Howard,33,7-11,0-0,4-8,0,8,8,3,0,5,3,1,+12,18
400277983,Los Angeles Lakers,Chris Duhon,33,1-3,1-2,0-0,1,4,5,10,0,0,0,2,+9,3
400277983,Los Angeles Lakers,Kobe Bryant,34,10-17,1-4,8-9,1,5,6,4,3,0,1,1,+15,29
400277983,Los Angeles Lakers,Earl Clark,9,0-1,0-0,0-0,1,0,1,0,0,1,0,0,-7,0
400277983,Los Angeles Lakers,Devin Ebanks,11,0-2,0-1,3-4,0,3,3,0,1,0,0,2,+5,3
400277983,Los Angeles Lakers,Jordan Hill,17,4-6,0-0,1-1,2,6,8,1,0,1,1,3,+7,9
400277983,Los Angeles Lakers,Robert Sacre,2,0-0,0-0,0-0,0,0,0,0,0,1,0,0,-2,0
400277983,Los Angeles Lakers,Darius Morris,15,2-5,2-2,0-0,0,0,0,4,1,0,1,0,+7,6
400277983,Los Angeles Lakers,Jodie Meeks,25,3-11,3-6,0-0,0,2,2,1,3,0,1,0,+1,9
400277983,Los Angeles Lakers,Pau Gasol,,,,,,,,,,,,,,
400278000,Los Angeles Lakers,Antawn Jamison,29,4-11,0-4,1-2,4,1,5,1,2,0,1,2,-6,9
400278000,Los Angeles Lakers,Metta World Peace,37,2-6,1-5,3-4,1,3,4,0,1,0,1,1,-4,8
400278000,Los Angeles Lakers,Dwight Howard,41,9-17,0-1,5-7,6,12,18,3,0,1,6,4,-1,23
400278000,Los Angeles Lakers,Chris Duhon,36,5-8,4-7,0-0,0,3,3,3,2,0,2,2,-2,14
400278000,Los Angeles Lakers,Kobe Bryant,44,11-24,4-5,9-10,0,3,3,7,3,2,5,5,-2,35
400278000,Los Angeles Lakers,Devin Ebanks,9,0-3,0-2,0-0,0,0,0,1,0,0,1,3,-9,0
400278000,Los Angeles Lakers,Jordan Hill,16,1-4,0-0,0-0,3,4,7,0,1,2,0,1,-14,2
400278000,Los Angeles Lakers,Darius Morris,9,0-3,0-0,0-0,0,0,0,2,0,0,0,1,-3,0
400278000,Los Angeles Lakers,Jodie Meeks,20,4-8,2-4,7-8,1,4,5,0,2,0,1,4,+11,17
400278000,Los Angeles Lakers,Pau Gasol,,,,,,,,,,,,,,
400278000,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400278000,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400278017,Utah Jazz,Marvin Williams,23,3-4,1-2,0-0,1,2,3,1,1,2,1,0,-4,7
400278017,Utah Jazz,Paul Millsap,39,9-18,0-1,6-8,4,5,9,2,3,0,1,2,-3,24
400278017,Utah Jazz,Al Jefferson,30,6-11,0-0,2-2,3,8,11,1,0,1,0,3,-1,14
400278017,Utah Jazz,Mo Williams,33,8-11,2-3,4-5,0,2,2,9,2,0,1,1,-4,22
400278017,Utah Jazz,Randy Foye,23,3-10,1-6,0-0,0,0,0,4,1,1,2,2,-9,7
400278017,Utah Jazz,DeMarre Carroll,20,4-7,0-1,2-2,1,2,3,4,1,1,0,6,+15,10
400278017,Utah Jazz,Gordon Hayward,30,4-11,1-3,5-6,0,1,1,2,0,0,1,4,+12,14
400278017,Utah Jazz,Jeremy Evans,9,0-0,0-0,0-0,3,0,3,0,0,1,0,0,+10,0
400278017,Utah Jazz,Enes Kanter,18,6-8,0-0,2-4,4,2,6,0,0,1,2,4,+8,14
400278017,Utah Jazz,Jamaal Tinsley,15,2-3,1-2,0-0,0,2,2,3,1,0,1,0,+11,5
400278017,Utah Jazz,Derrick Favors,,,,,,,,,,,,,,
400278017,Utah Jazz,Alec Burks,,,,,,,,,,,,,,
400278017,Utah Jazz,Earl Watson,,,,,,,,,,,,,,
400278025,Los Angeles Lakers,Metta World Peace,36,5-12,2-6,1-4,3,6,9,0,1,1,3,3,-9,13
400278025,Los Angeles Lakers,Jordan Hill,26,1-6,0-0,0-0,5,5,10,1,1,1,2,5,-9,2
400278025,Los Angeles Lakers,Dwight Howard,41,3-9,0-0,13-22,6,14,20,3,0,0,4,5,-10,19
400278025,Los Angeles Lakers,Chris Duhon,33,1-2,0-1,0-0,0,3,3,2,1,0,2,1,-2,2
400278025,Los Angeles Lakers,Kobe Bryant,41,16-28,3-9,7-10,1,4,5,2,1,1,5,1,-7,42
400278025,Los Angeles Lakers,Antawn Jamison,29,3-10,1-6,2-2,0,1,1,0,2,0,0,4,+7,9
400278025,Los Angeles Lakers,Devin Ebanks,6,0-1,0-1,0-0,0,1,1,2,0,0,1,0,+7,0
400278025,Los Angeles Lakers,Darius Morris,7,0-1,0-0,0-0,0,1,1,1,0,0,1,1,-2,0
400278025,Los Angeles Lakers,Jodie Meeks,21,2-6,1-4,2-2,0,4,4,0,1,0,0,2,-5,7
400278025,Los Angeles Lakers,Pau Gasol,,,,,,,,,,,,,,
400278025,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400278025,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400278046,Los Angeles Lakers,Metta World Peace,39,5-11,0-6,3-3,1,5,6,2,3,0,0,1,+11,13
400278046,Los Angeles Lakers,Devin Ebanks,27,4-10,0-1,0-0,0,5,5,0,1,0,1,5,-2,8
400278046,Los Angeles Lakers,Dwight Howard,32,4-8,0-0,4-8,5,9,14,2,1,4,4,4,+1,12
400278046,Los Angeles Lakers,Chris Duhon,31,2-5,2-5,0-2,0,2,2,5,0,0,1,2,-4,6
400278046,Los Angeles Lakers,Kobe Bryant,44,9-29,1-8,11-13,3,4,7,7,2,1,3,1,+17,30
400278046,Los Angeles Lakers,Antawn Jamison,6,0-1,0-1,0-0,0,1,1,0,0,0,0,2,-7,0
400278046,Los Angeles Lakers,Robert Sacre,16,2-2,0-0,0-0,1,3,4,0,0,1,1,3,+5,4
400278046,Los Angeles Lakers,Darius Morris,14,2-2,1-1,0-0,0,1,1,1,0,0,1,0,+15,5
400278046,Los Angeles Lakers,Jodie Meeks,30,9-14,4-7,2-2,3,2,5,1,3,0,2,2,-6,24
400278046,Los Angeles Lakers,Pau Gasol,,,,,,,,,,,,,,
400278046,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400278046,Los Angeles Lakers,Jordan Hill,,,,,,,,,,,,,,
400278084,Charlotte Bobcats,Michael Kidd-Gilchrist,24,3-4,0-0,1-2,1,2,3,1,0,1,2,2,-9,7
400278084,Charlotte Bobcats,Byron Mullens,44,5-19,3-8,0-0,5,12,17,5,1,4,3,4,+8,13
400278084,Charlotte Bobcats,Bismack Biyombo,33,3-7,0-0,2-6,7,4,11,1,0,2,0,5,+27,8
400278084,Charlotte Bobcats,Kemba Walker,42,12-25,2-6,2-4,0,5,5,7,3,0,1,2,+10,28
400278084,Charlotte Bobcats,Gerald Henderson,38,6-16,3-4,4-4,3,6,9,4,0,0,1,5,+16,19
400278084,Charlotte Bobcats,Jeff Taylor,11,0-3,0-1,0-0,2,0,2,0,0,0,0,1,-14,0
400278084,Charlotte Bobcats,Brendan Haywood,8,0-1,0-0,1-2,1,1,2,0,1,0,0,3,-13,1
400278084,Charlotte Bobcats,Ramon Sessions,29,7-13,2-3,4-4,1,3,4,6,0,0,1,1,-5,20
400278084,Charlotte Bobcats,Reggie Williams,3,0-0,0-0,0-0,0,0,0,0,0,1,0,0,-6,0
400278084,Charlotte Bobcats,Ben Gordon,8,2-7,0-2,0-0,1,0,1,0,0,0,2,0,-19,4
400278084,Charlotte Bobcats,Hakim Warrick,,,,,,,,,,,,,,
400278084,Charlotte Bobcats,Jeff Adrien,,,,,,,,,,,,,,
400278084,Charlotte Bobcats,DeSagana Diop,,,,,,,,,,,,,,
400278139,Los Angeles Lakers,Pau Gasol,37,7-11,2-3,3-4,3,3,6,5,0,2,3,0,-16,19
400278139,Los Angeles Lakers,Dwight Howard,27,4-6,0-0,4-9,1,6,7,3,0,1,1,4,-8,12
400278139,Los Angeles Lakers,Steve Nash,31,6-8,2-3,1-1,0,2,2,8,1,0,2,3,-4,15
400278139,Los Angeles Lakers,Darius Morris,7,0-0,0-0,0-0,0,1,1,1,0,0,3,0,-2,0
400278139,Los Angeles Lakers,Kobe Bryant,44,13-24,5-9,9-11,0,4,4,6,0,2,2,2,-7,40
400278139,Los Angeles Lakers,Metta World Peace,33,4-13,1-7,1-1,2,4,6,0,0,2,1,6,-1,10
400278139,Los Angeles Lakers,Jordan Hill,13,4-7,0-0,1-2,4,5,9,1,0,0,1,3,+1,9
400278139,Los Angeles Lakers,Chris Duhon,17,1-3,0-2,0-0,0,0,0,1,0,0,1,3,-13,2
400278139,Los Angeles Lakers,Jodie Meeks,30,2-11,1-5,2-2,1,2,3,4,1,1,0,2,-10,7
400278139,Los Angeles Lakers,Antawn Jamison,,,,,,,,,,,,,,
400278139,Los Angeles Lakers,Earl Clark,,,,,,,,,,,,,,
400278139,Los Angeles Lakers,Devin Ebanks,,,,,,,,,,,,,,
400278139,Los Angeles Lakers,Robert Sacre,,,,,,,,,,,,,,
400278155,Portland Trail Blazers,LaMarcus Aldridge,25,12-17,0-0,2-2,2,1,3,1,1,0,1,2,-15,26
400278155,Portland Trail Blazers,Victor Claver,9,1-1,1-1,0-0,0,2,2,0,0,0,1,0,-9,3
400278155,Portland Trail Blazers,Nicolas Batum,34,5-11,0-5,0-0,2,3,5,8,0,1,1,2,-22,10
400278155,Portland Trail Blazers,J.J. Hickson,18,0-7,0-0,2-2,5,3,8,2,1,1,1,2,-22,2
400278155,Portland Trail Blazers,Damian Lillard,37,4-17,1-4,2-2,0,2,2,4,1,0,3,2,-21,11
400278155,Portland Trail Blazers,Jared Jeffries,15,1-4,0-0,2-4,1,2,3,2,0,0,0,4,-3,4
